medidaID,deploymentID,captureMethod,timestamp,filePath,filePublic,samplingFrequency,bitDepth,channels,duration
705ad7d7c3cbc8835e6e,TOV-E: Østfold 10618,dutyCycle,2022-10-03T12:24:27.706Z,https://bugg-301712.web.app/download/89d9e8b3-2159-4238-95fc-139785a0cf13/audio/proj_sound-of-norway/bugg_RPiID-100000006b720339/conf_6f40914/2022-10-03T12_19_36.706Z.mp3,FALSE,44100,16,1,300
5b557bc24581ae0ece04,TOV-E: Finnmark 203020,dutyCycle,2022-09-27T19:06:13.944Z,https://bugg-301712.web.app/download/2025ce0b-ac13-4bcf-9772-e5e18f307ff6/audio/proj_sound-of-norway/bugg_RPiID-10000000fbe52d2c/conf_6f40914/2022-09-27T19_03_34.944Z.mp3,FALSE,44100,16,1,300
5b557bc24581ae0ece04,TOV-E: Finnmark 203020,dutyCycle,2022-09-27T19:03:40.944Z,https://bugg-301712.web.app/download/2025ce0b-ac13-4bcf-9772-e5e18f307ff6/audio/proj_sound-of-norway/bugg_RPiID-10000000fbe52d2c/conf_6f40914/2022-09-27T19_03_34.944Z.mp3,FALSE,44100,16,1,300
e17a6bc9ee0bfd35ffa1,TOV-E: Kristiansand 90102,dutyCycle,2022-09-20T07:28:17.633Z,https://bugg-301712.web.app/download/68044767-d303-47f0-a325-d8f2b51727ba/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-20T07_27_17.633Z.mp3,FALSE,44100,16,1,300
36ded32bce6dd82e5ff6,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T14:51:24.550Z,https://bugg-301712.web.app/download/2f590b92-ef38-40c4-87a4-89ad64b1b0a8/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T14_49_45.550Z.mp3,FALSE,44100,16,1,300
bfd1d1a1d111c8023d45,TOV-E: Bergen 120718,dutyCycle,2022-10-18T17:40:32.698Z,https://bugg-301712.web.app/download/88fa97df-52de-48c0-896a-335c21ac5157/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-18T17_36_35.698Z.mp3,FALSE,44100,16,1,300
6547946ba64a0e9c1899,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T16:14:45.003Z,https://bugg-301712.web.app/download/01588b53-acbb-4869-be39-0f7beb2309d2/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T16_10_24.003Z.mp3,FALSE,44100,16,1,300
ecb2f3fca1f9f4118aa9,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T14:39:26.451Z,https://bugg-301712.web.app/download/eef865ab-d8f0-4078-a470-d65f016e4032/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T14_34_38.451Z.mp3,FALSE,44100,16,1,300
bbdfe67b44e436d1b7b7,TOV-E: Trondheim 161106,dutyCycle,2022-09-25T10:24:12.204Z,https://bugg-301712.web.app/download/3b03bcdb-466c-4e50-a589-a73461154afc/audio/proj_sound-of-norway/bugg_RPiID-1000000059520016/conf_6f40914/2022-09-25T10_21_51.204Z.mp3,FALSE,44100,16,1,300
2ffdae05afb2a1c5d3d6,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T16:49:43.849Z,https://bugg-301712.web.app/download/8b362f31-880d-4e46-96f9-8b05377d2282/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T16_45_40.849Z.mp3,FALSE,44100,16,1,300
ef793010e36a8e300961,TOV-E: Trondheim 161107,dutyCycle,2022-09-25T12:05:27.432Z,https://bugg-301712.web.app/download/c03a68b6-4f92-46a8-a3c6-7b08cfecdd42/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-25T12_00_33.432Z.mp3,FALSE,44100,16,1,300
65da989496bd27317156,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T15:35:34.156Z,https://bugg-301712.web.app/download/2d3d82bd-2f86-4652-9aec-49e3cbe82613/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T15_35_07.156Z.mp3,FALSE,44100,16,1,300
5ab015afbf0f2e215551,TOV-E: Trondheim 161107,dutyCycle,2022-09-25T10:13:28.448Z,https://bugg-301712.web.app/download/b8cbb454-7639-476d-a75e-c3edaf3a39b2/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-25T10_09_40.448Z.mp3,FALSE,44100,16,1,300
5872d5a289932eedeb2b,TOV-E: Finmark 202610,dutyCycle,2022-09-25T02:14:24.894Z,https://bugg-301712.web.app/download/1e656956-07db-4291-8a2b-64f79cdfb3c0/audio/proj_sound-of-norway/bugg_RPiID-100000002a9c2c16/conf_6f40914/2022-09-25T02_11_09.894Z.mp3,FALSE,44100,16,1,300
e132b5032dd95c4f31c5,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T16:17:26.389Z,https://bugg-301712.web.app/download/7ba2dfe9-1723-4772-a676-96fdfdd8a45d/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T16_15_26.389Z.mp3,FALSE,44100,16,1,300
d53cdf81f3bf38393ef7,TOV-E: Trondheim 161107,dutyCycle,2022-09-22T17:13:16.905Z,https://bugg-301712.web.app/download/7dd167d2-b0f1-435d-9cbc-dddc4b2587f2/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-22T17_10_52.905Z.mp3,FALSE,44100,16,1,300
eca67c1a328f32dc2a89,TOV-E: Finnmark 203020,dutyCycle,2022-09-22T07:26:02.936Z,https://bugg-301712.web.app/download/3eb56c0b-0bdd-4645-9d38-c5f4c3eb79de/audio/proj_sound-of-norway/bugg_RPiID-10000000fbe52d2c/conf_6f40914/2022-09-22T07_22_14.936Z.mp3,FALSE,44100,16,1,300
504e6e1c4d586552c9ed,TOV-E: Kristiansand 90115,dutyCycle,2022-09-24T11:01:38.374Z,https://bugg-301712.web.app/download/5c60140e-9a46-42b2-a240-111ab0954ada/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-24T11_00_44.374Z.mp3,FALSE,44100,16,1,300
a3d794c42d2ad28a360d,TOV-E: Stavanger 110203*,dutyCycle,2022-09-24T06:26:19.081Z,https://bugg-301712.web.app/download/b794654c-68b9-4a45-8b08-b751a934ab67/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-24T06_24_19.081Z.mp3,FALSE,44100,16,1,300
dd60bffe8e276540e086,TOV-E: Kristiansand 90115,dutyCycle,2022-09-15T18:42:32.237Z,https://bugg-301712.web.app/download/0f3175ae-469b-4457-8d09-b74326dd5617/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-15T18_38_26.237Z.mp3,FALSE,44100,16,1,300
13be007121257a463b75,TOV-E Østfold 10617,dutyCycle,2022-09-07T08:14:43.699Z,https://bugg-301712.web.app/download/b88c08e1-d859-4cb7-957e-94463078765c/audio/proj_sound-of-norway/bugg_RPiID-10000000a122d275/conf_6f40914/2022-09-07T08_12_49.699Z.mp3,FALSE,44100,16,1,300
b5474cd757bd82c271f0,TOV-E: Østfold 10618,dutyCycle,2022-09-07T07:03:08.845Z,https://bugg-301712.web.app/download/c90b97c6-5b91-4c80-b753-4926b2514a75/audio/proj_sound-of-norway/bugg_RPiID-100000006b720339/conf_6f40914/2022-09-07T06_58_14.845Z.mp3,FALSE,44100,16,1,300
aaf6398f4f941b8f1994,TOV-E: Kristiansand 90102,dutyCycle,2022-09-06T07:37:58.105Z,https://bugg-301712.web.app/download/e3a4e1c0-cc9a-4f22-ac1f-d02d5bc9ad5f/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-06T07_37_34.105Z.mp3,FALSE,44100,16,1,300
20396eb54ca8e9a6e4ad,TOV-E: Trondheim 161106,dutyCycle,2022-09-30T13:40:28.656Z,https://bugg-301712.web.app/download/9f044ab4-8cc0-41e0-b0f9-14c7f99bf1b9/audio/proj_sound-of-norway/bugg_RPiID-1000000059520016/conf_6f40914/2022-09-30T13_38_55.656Z.mp3,FALSE,44100,16,1,300
919e54a2c2092b88ff82,TOV-E: Bergen 120718,dutyCycle,2022-10-02T14:22:25.792Z,https://bugg-301712.web.app/download/dd823dd2-b629-4847-b4cd-1b32dea29da5/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-02T14_20_01.792Z.mp3,FALSE,44100,16,1,300
27bf5f47c3c192c397e6,TOV-E: Trondheim 161107,dutyCycle,2022-09-12T15:04:20.406Z,https://bugg-301712.web.app/download/66e28321-0ea6-49a8-9ac6-318ed1833291/audio/proj_sound-of-norway/bugg_RPiID-10000000abc617df/conf_6f40914/2022-09-12T15_03_05.406Z.mp3,FALSE,44100,16,1,300
1ad9d657eb79f3d3e8cd,TOV-E: Bergen 120718,dutyCycle,2022-09-08T18:58:41.660Z,https://bugg-301712.web.app/download/fc6fcec7-6633-41b0-967b-de87ae74aed2/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-09-08T18_54_20.660Z.mp3,FALSE,44100,16,1,300
8dd549518805846b6c51,TOV-E: Kristiansand 90102,dutyCycle,2022-09-11T12:57:27.510Z,https://bugg-301712.web.app/download/76d0671e-4c22-4158-959e-66df196affbd/audio/proj_sound-of-norway/bugg_RPiID-1000000024211c39/conf_6f40914/2022-09-11T12_56_09.510Z.mp3,FALSE,44100,16,1,300
60f2a94b5d6f74e8ff5d,TOV-E: Kristiansand 90115,dutyCycle,2022-09-18T18:36:03.821Z,https://bugg-301712.web.app/download/78432450-4da8-4fd0-8dd5-02d741ebff2c/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-18T18_31_12.821Z.mp3,FALSE,44100,16,1,300
55490b4d24a487b92210,TOV-E: Finnmark 205906,dutyCycle,2022-09-07T08:09:22.971Z,https://bugg-301712.web.app/download/57304530-2a12-42ef-80af-72f9c48d6ceb/audio/proj_sound-of-norway/bugg_RPiID-100000006e4b733f/conf_6f40914/2022-09-07T08_07_13.971Z.mp3,FALSE,44100,16,1,300
6278bb27b87867b1178d,TOV-E: Kristiansand 90115,dutyCycle,2022-09-11T12:06:05.029Z,https://bugg-301712.web.app/download/41a659b3-3bc4-468b-9035-e7a350cd07cb/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-11T12_05_50.029Z.mp3,FALSE,44100,16,1,300
c506c41277303e2e660a,TOV-E: Kristiansand 90115,dutyCycle,2022-09-21T07:59:52.975Z,https://bugg-301712.web.app/download/196700e1-e67c-4133-8a5e-7f4703e7ac33/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-21T07_58_10.975Z.mp3,FALSE,44100,16,1,300
44e64b3630691d259a34,TOV-E: Stavanger 110203*,dutyCycle,2022-09-17T06:32:14.927Z,https://bugg-301712.web.app/download/a1e76b41-28ae-4eee-a1f9-ffffa237ef74/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-09-17T06_32_02.927Z.mp3,FALSE,44100,16,1,300
ca6fd352c6bbec324aba,TOV-E: Kristiansand 90115,dutyCycle,2022-09-25T13:59:42.374Z,https://bugg-301712.web.app/download/20a779b4-c15a-4888-9de2-f443bff363d1/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-25T13_59_24.374Z.mp3,FALSE,44100,16,1,300
c01cf85889523b35b017,TOV-E: Kristiansand 90115,dutyCycle,2022-09-21T11:22:12.084Z,https://bugg-301712.web.app/download/8490371d-680a-4989-b237-4acd828c1f82/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-21T11_19_48.084Z.mp3,FALSE,44100,16,1,300
b8801ae4884c546efc15,TOV-E: Stavanger 110203*,dutyCycle,2022-10-03T11:31:51.747Z,https://bugg-301712.web.app/download/851c210d-7220-456e-82ce-23d3f816f8af/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-10-03T11_27_39.747Z.mp3,FALSE,44100,16,1,300
18f8b5495f0fff31f164,TOV-E: Kristiansand 90115,dutyCycle,2022-09-25T15:27:20.535Z,https://bugg-301712.web.app/download/05ca463c-7417-42e7-84de-6c9ecb5e615e/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-25T15_25_05.535Z.mp3,FALSE,44100,16,1,300
15ca09f68e2456bc38dc,TOV-E: Kristiansand 90115,dutyCycle,2022-09-29T09:47:16.485Z,https://bugg-301712.web.app/download/1decb401-bfa2-401a-a4d3-afad2dd3eaaf/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-29T09_43_52.485Z.mp3,FALSE,44100,16,1,300
caf5224061f9e6c29d8d,TOV-E: Kristiansand 90115,dutyCycle,2022-10-06T15:32:00.275Z,https://bugg-301712.web.app/download/d148cd58-4a5e-403d-9ead-984fc7434695/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-06T15_29_24.275Z.mp3,FALSE,44100,16,1,300
1d28f2d9220d56d6652f,TOV-E: Stavanger 110203*,dutyCycle,2022-10-03T15:43:29.907Z,https://bugg-301712.web.app/download/22c20158-7fb4-4ec7-9990-fcc6f40cf48d/audio/proj_sound-of-norway/bugg_RPiID-10000000a1d0792e/conf_6f40914/2022-10-03T15_39_38.907Z.mp3,FALSE,44100,16,1,300
eaa166ca157435cb5e6e,TOV-E: Kristiansand 90115,dutyCycle,2022-10-02T07:59:09.537Z,https://bugg-301712.web.app/download/e6df6f05-7632-461f-a84c-bce7197426d0/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-02T07_56_54.537Z.mp3,FALSE,44100,16,1,300
2883b438127d2a963b3c,TOV-E: Finnmark 203019,dutyCycle,2022-09-10T02:56:36.369Z,https://bugg-301712.web.app/download/d256dbbe-4da4-4afd-95f5-0fac42a943c6/audio/proj_sound-of-norway/bugg_RPiID-10000000212924f2/conf_6f40914/2022-09-10T02_52_42.369Z.mp3,FALSE,44100,16,1,300
caf5224061f9e6c29d8d,TOV-E: Kristiansand 90115,dutyCycle,2022-10-06T15:31:51.275Z,https://bugg-301712.web.app/download/d148cd58-4a5e-403d-9ead-984fc7434695/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-06T15_29_24.275Z.mp3,FALSE,44100,16,1,300
781220cd95ab56f840b1,TOV-E: Kristiansand 90115,dutyCycle,2022-09-11T14:20:46.582Z,https://bugg-301712.web.app/download/616515a1-3556-40db-ba82-15d4ca681457/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-11T14_16_52.582Z.mp3,FALSE,44100,16,1,300
cc405312de9412894dcf,TOV-E: Finmark 202610,dutyCycle,2022-09-07T05:32:25.794Z,https://bugg-301712.web.app/download/1e6486da-d317-4c6e-b32a-c8defb4bc695/audio/proj_sound-of-norway/bugg_RPiID-100000002a9c2c16/conf_6f40914/2022-09-07T05_28_55.794Z.mp3,FALSE,44100,16,1,300
30c67e6ee7c876289f5c,TOV-E: Kristiansand 90115,dutyCycle,2022-09-24T14:36:07.405Z,https://bugg-301712.web.app/download/46c5849c-d13b-4272-bcd2-7f0ad9c1cd37/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-24T14_32_25.405Z.mp3,FALSE,44100,16,1,300
86067b08961abe7014e9,TOV-E: Kristiansand 90115,dutyCycle,2022-09-29T11:07:07.000Z,https://bugg-301712.web.app/download/0fe7b7da-101f-45da-aa05-d0832d6cb8fc/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-29T11_04_31.000Z.mp3,FALSE,44100,16,1,300
f5ed921942eab793ff50,TOV-E: Kristiansand 90115,dutyCycle,2022-09-24T12:56:45.673Z,https://bugg-301712.web.app/download/678f0364-c4d5-478b-a477-fdeef422eae8/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-24T12_56_39.673Z.mp3,FALSE,44100,16,1,300
f5a6b27b8dfaf906265e,TOV-E: Kristiansand 90115,dutyCycle,2022-09-25T13:57:24.964Z,https://bugg-301712.web.app/download/24b0aa51-9237-4d2b-9aec-46ebee429317/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-25T13_54_21.964Z.mp3,FALSE,44100,16,1,300
2ee2691934240e586a08,TOV-E: Finnmark 203019,dutyCycle,2022-09-10T02:48:09.957Z,https://bugg-301712.web.app/download/fc9af0aa-715e-4696-8319-6de241d65c37/audio/proj_sound-of-norway/bugg_RPiID-10000000212924f2/conf_6f40914/2022-09-10T02_47_39.957Z.mp3,FALSE,44100,16,1,300
e1cd0ff1103918c52f5d,TOV-E: Kristiansand 90115,dutyCycle,2022-09-14T10:29:59.472Z,https://bugg-301712.web.app/download/1e9ac3e1-1542-4e9b-bc02-2182a7706b37/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-14T10_27_41.472Z.mp3,FALSE,44100,16,1,300
15ca09f68e2456bc38dc,TOV-E: Kristiansand 90115,dutyCycle,2022-09-29T09:44:28.485Z,https://bugg-301712.web.app/download/1decb401-bfa2-401a-a4d3-afad2dd3eaaf/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-29T09_43_52.485Z.mp3,FALSE,44100,16,1,300
fd64ec25986595ffbe56,TOV-E: Kristiansand 90115,dutyCycle,2022-09-17T14:25:05.860Z,https://bugg-301712.web.app/download/77fa7fc4-2401-44e3-a1b6-b90207b4ebb5/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-17T14_23_59.860Z.mp3,FALSE,44100,16,1,300
d62090c4ae3757fb7cb1,TOV-E: Kristiansand 90115,dutyCycle,2022-09-25T16:44:53.572Z,https://bugg-301712.web.app/download/47a4ccae-54f4-4d59-b291-335b69e26b9d/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-25T16_40_41.572Z.mp3,FALSE,44100,16,1,300
4d2daab21ce0a524501e,TOV-E: Kristiansand 90115,dutyCycle,2022-09-24T14:15:00.784Z,https://bugg-301712.web.app/download/7e65d1a7-91c8-4a98-b6ad-02ed8c92ef8a/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-24T14_12_15.784Z.mp3,FALSE,44100,16,1,300
ea6d7533181a3e50b3b4,TOV-E: Kristiansand 90115,dutyCycle,2022-09-21T09:44:29.195Z,https://bugg-301712.web.app/download/038cd0bf-75c6-4984-88f7-5c0c965222a2/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-21T09_44_02.195Z.mp3,FALSE,44100,16,1,300
c1f31d081f88b9cb6a74,TOV-E: Kristiansand 90115,dutyCycle,2022-10-02T08:58:50.076Z,https://bugg-301712.web.app/download/2ad34703-b702-4452-8365-19660d0bba1b/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-02T08_57_23.076Z.mp3,FALSE,44100,16,1,300
fd64ec25986595ffbe56,TOV-E: Kristiansand 90115,dutyCycle,2022-09-17T14:24:59.860Z,https://bugg-301712.web.app/download/77fa7fc4-2401-44e3-a1b6-b90207b4ebb5/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-17T14_23_59.860Z.mp3,FALSE,44100,16,1,300
6e2e5dcb6db95c5bb58a,TOV-E: Kristiansand 90115,dutyCycle,2022-09-17T11:55:27.025Z,https://bugg-301712.web.app/download/cdaa9735-409b-42fe-936a-b6d6af998a6f/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-17T11_52_48.025Z.mp3,FALSE,44100,16,1,300
1cdc24392df14dda6c24,TOV-E: Kristiansand 90115,dutyCycle,2022-09-18T13:50:34.356Z,https://bugg-301712.web.app/download/62317f0f-c74f-4a3c-9bd3-970d0cfcab9b/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-18T13_48_58.356Z.mp3,FALSE,44100,16,1,300
864c8bebbd99ebc192bd,TOV-E: Kristiansand 90115,dutyCycle,2022-09-24T09:47:06.940Z,https://bugg-301712.web.app/download/729de55e-0bb2-4606-8bee-e7d069fb7766/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-24T09_45_06.940Z.mp3,FALSE,44100,16,1,300
62ba4e21193ddf6fc878,TOV-E: Kristiansand 90115,dutyCycle,2022-09-06T16:07:35.486Z,https://bugg-301712.web.app/download/a5063e06-de5f-427c-aba9-d377396064d4/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-06T16_07_32.486Z.mp3,FALSE,44100,16,1,300
d1b28f0c6e8c39d931e5,TOV-E: Kristiansand 90115,dutyCycle,2022-09-15T16:15:46.113Z,https://bugg-301712.web.app/download/f6f97075-4047-4139-b878-2a8bfa9210fd/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-15T16_12_16.113Z.mp3,FALSE,44100,16,1,300
332cdd07f2ef59fae0c3,TOV-E: Kristiansand 90115,dutyCycle,2022-09-19T14:09:55.272Z,https://bugg-301712.web.app/download/cd3ab32c-39a9-478e-bbe8-b5a8ef062689/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-19T14_06_37.272Z.mp3,FALSE,44100,16,1,300
f71578a951fe01c017a3,TOV-E: Kristiansand 90115,dutyCycle,2022-09-17T12:26:11.213Z,https://bugg-301712.web.app/download/571fc715-99bf-44f6-a723-affb483b1e27/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-17T12_23_02.213Z.mp3,FALSE,44100,16,1,300
b2c52ac5b39e2f8a9849,TOV-E: Kristiansand 90115,dutyCycle,2022-09-11T13:06:57.913Z,https://bugg-301712.web.app/download/c1453335-7fc2-46da-b3bc-5ac674b23270/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-11T13_06_18.913Z.mp3,FALSE,44100,16,1,300
174219320e84a64f03bf,TOV-E: Kristiansand 90115,dutyCycle,2022-09-16T15:30:16.388Z,https://bugg-301712.web.app/download/a0530d7d-fdd0-48d7-9000-832bc7a8afa0/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T15_26_13.388Z.mp3,FALSE,44100,16,1,300
8062964703ba09e43864,TOV-E: Kristiansand 90115,dutyCycle,2022-09-15T11:08:13.207Z,https://bugg-301712.web.app/download/1cd77eb3-5569-4794-90d3-40c5809813ee/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-15T11_04_49.207Z.mp3,FALSE,44100,16,1,300
eaa166ca157435cb5e6e,TOV-E: Kristiansand 90115,dutyCycle,2022-10-02T08:00:21.537Z,https://bugg-301712.web.app/download/e6df6f05-7632-461f-a84c-bce7197426d0/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-10-02T07_56_54.537Z.mp3,FALSE,44100,16,1,300
6de8293c4445687c5b2a,TOV-E: Kristiansand 90115,dutyCycle,2022-09-16T17:23:06.077Z,https://bugg-301712.web.app/download/ba4466aa-fd6e-4df2-b84f-2be37ae23c7f/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-16T17_22_09.077Z.mp3,FALSE,44100,16,1,300
3a3d57bed49d4eb07ff5,TOV-E: Kristiansand 90115,dutyCycle,2022-09-21T15:43:15.578Z,https://bugg-301712.web.app/download/fde2aec3-d742-4c75-9d78-79f3fa510446/audio/proj_sound-of-norway/bugg_RPiID-1000000018bff2d2/conf_6f40914/2022-09-21T15_41_54.578Z.mp3,FALSE,44100,16,1,300
