mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,samplingFrequency,bitDepth,gain,channels,mediaDuration,exifData,favorite,mediaComments
86896MD01_016K_M04_multi_20180722_130000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T13:13:22Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_130000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_181500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T18:27:07Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_181500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_221500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T22:29:13Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_221500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_070000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T07:01:51Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_070000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_121500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T12:20:51Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_121500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_181500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T18:19:05Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_181500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_223000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T22:31:42Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_223000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_173000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T17:43:51Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_173000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_020000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T02:12:42Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_020000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_030000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T03:04:20Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_030000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_043000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T04:37:31Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_043000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_051500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T05:25:19Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_051500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_051500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T05:18:35Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_051500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_051500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T05:23:38Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_051500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_091500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T09:20:26Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_091500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_094500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T09:56:31Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_094500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_131500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T13:21:35Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_131500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_134500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T13:46:22Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_134500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_134500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T13:48:21Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_134500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_163000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T16:31:41Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_163000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_190000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T19:01:54Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_190000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180726_083000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-26T08:36:31Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_083000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_030000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T03:02:15Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_030000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_054500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T05:49:01Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_054500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_200000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T20:07:41Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_200000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_204500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T20:53:09Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_204500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_224500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T22:56:32Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_224500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180728_141500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-28T14:25:57Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180728\86896MD01_016K_M04_multi_20180728_141500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180728_143000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-28T14:39:15Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180728\86896MD01_016K_M04_multi_20180728_143000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180728_180000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-28T18:09:35Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180728\86896MD01_016K_M04_multi_20180728_180000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180729_013000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-29T01:32:37Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180729\86896MD01_016K_M04_multi_20180729_013000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_023000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T02:37:55Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_023000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_184500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T18:51:53Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_184500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_213000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T21:30:50Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_213000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_223000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T22:39:10Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_223000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_123000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T12:40:21Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_123000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_124500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T12:55:37Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_124500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_163000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T16:40:37Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_163000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_173000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T17:42:55Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_173000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:44:15Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_203000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:34:34Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_203000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:43:57Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_203000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:34:08Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_203000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_204500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:47:16Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_204500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T21:00:22Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_210000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_211500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T21:16:40Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_211500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_214500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T21:47:29Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_214500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_231500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T23:16:27Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_231500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180801_014500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-01T01:54:03Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_014500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180801_114500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-01T11:53:59Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_114500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180801_153000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-01T15:38:24Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_153000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180801_200000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-01T20:01:29Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180801\86896MD01_016K_M04_multi_20180801_200000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180802_234500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-02T23:45:07Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180802\86896MD01_016K_M04_multi_20180802_234500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180803_061500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-03T06:15:21Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_061500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180803_081500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-03T08:15:15Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_081500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180803_140000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-03T14:05:16Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_140000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180803_141500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-03T14:20:34Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_141500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180803_174500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-03T17:47:20Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180803\86896MD01_016K_M04_multi_20180803_174500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_003000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T00:40:59Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_003000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_081500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T08:17:17Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_081500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_084500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T08:52:38Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_084500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_131500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T13:20:37Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_131500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_184500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T18:59:05Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_184500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_200000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T20:03:07Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_200000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_201500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T20:29:32Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_201500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T21:06:09Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_210000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_211500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T21:24:08Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_211500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180804_230000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-04T23:08:17Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180804\86896MD01_016K_M04_multi_20180804_230000Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180805_061500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-08-05T06:18:39Z,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180805\86896MD01_016K_M04_multi_20180805_061500Z.aif,FALSE,,audio/aif,16000,16,23.5,,,,,
