mediaID,deploymentID,captureMethod,timestamp,filePath,filePublic,fileName,fileMediatype,samplingFrequency,bitDepth,gain,channels,mediaDuration,exifData,favorite,mediaComments
86896MD01_016K_M04_multi_20180721_031500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-21T03:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_031500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180721_161500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-21T16:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_161500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180721_170000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-21T17:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_170000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180721_174500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-21T17:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_174500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180721_183000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-21T18:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180721\86896MD01_016K_M04_multi_20180721_183000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_053000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T05:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_053000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_074500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T07:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_074500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_104500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T10:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_104500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_113000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T11:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_113000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_183000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T18:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_183000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T21:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_210000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_213000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T21:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_213000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_214500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T21:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_214500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_220000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T22:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_220000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_221500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T22:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_221500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180722_230000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-22T23:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180722\86896MD01_016K_M04_multi_20180722_230000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_003000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T00:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_003000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_004500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T00:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_004500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_010000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T01:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_010000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_013000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T01:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_013000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_044500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T04:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_044500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_060000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T06:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_060000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_064500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T06:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_064500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_070000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T07:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_070000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_080000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T08:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_080000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_121500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T12:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_121500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_154500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T15:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_154500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_223000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T22:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_223000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_230000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T23:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_230000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180723_234500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-23T23:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180723\86896MD01_016K_M04_multi_20180723_234500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_044500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T04:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_044500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_071500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T07:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_071500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_150000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T15:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_150000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_171500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T17:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_171500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T21:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_210000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180724_211500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-24T21:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180724\86896MD01_016K_M04_multi_20180724_211500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_020000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T02:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_020000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_033000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T03:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_033000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_050000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T05:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_050000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_051500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T05:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_051500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_060000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T06:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_060000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_094500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T09:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_094500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_134500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T13:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_134500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_140000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T14:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_140000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_181500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T18:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_181500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180725_201500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-25T20:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180725\86896MD01_016K_M04_multi_20180725_201500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180726_030000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-26T03:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_030000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180726_080000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-26T08:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_080000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180726_183000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-26T18:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180726\86896MD01_016K_M04_multi_20180726_183000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_080000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T08:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_080000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_111500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T11:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_111500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_120000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T12:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_120000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_171500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T17:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_171500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_173000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T17:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_173000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_184500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T18:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_184500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_221500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T22:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_221500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180727_224500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-27T22:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180727\86896MD01_016K_M04_multi_20180727_224500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180728_143000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-28T14:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180728\86896MD01_016K_M04_multi_20180728_143000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_003000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T00:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_003000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_130000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T13:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_130000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180730_184500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-30T18:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180730\86896MD01_016K_M04_multi_20180730_184500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_123000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T12:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_123000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_174500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T17:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_174500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_201500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:15:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_201500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_203000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:30:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_203000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_204500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T20:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_204500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_210000Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T21:00:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_210000Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
86896MD01_016K_M04_multi_20180731_214500Z.aif,2018_UnivMD_Maryland_86896_Dep01_20180711,dutyCycle,2018-07-31T21:45:00+00:00,\\Repnas\w\projects\2018_UnivMD_Maryland_86896\86896_MD01_20180711\86896_MD01_AIFF\86896MD01_016K_M04_multi_20180731\86896MD01_016K_M04_multi_20180731_214500Z.aif,FALSE,,audio/aiff,16000,16,23.5,,,,,
