"","id","analysis","tags","start_secs","end_secs","confidence","detected_time","clip_link","clip_loudnorm_link","audio_id","upload_time","project","recorder","site","latitude","longitude","audio_link","vggish_960ms_link","vggish_4800ms_link","vggish_59520ms_link","vggish_299520ms_link"
"1","8851a9d110f41a2cf448f87d75","birdnet-lite","Western Capercaillie",114,117,0.62566364,"2022-10-24T19:38:47.317Z","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/detections/8851a9d110f41a2cf448/f87d75.mp3","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/detections/8851a9d110f41a2cf448/f87d75-loudnorm.mp3","8851a9d110f41a2cf448","2022-10-24T19:36:53.317Z","proj_sound-of-norway","bugg_RPiID-1000000027dd31af","TOV-E: Stavanger 110204",58.4811381,6.090253,"https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/audio/proj_sound-of-norway/bugg_RPiID-1000000027dd31af/conf_6f40914/2022-10-24T19_36_53.317Z.mp3","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/artifacts/vggish/proj_sound-of-norway/8851a9d110f41a2cf448/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/artifacts/vggish/proj_sound-of-norway/8851a9d110f41a2cf448/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/artifacts/vggish/proj_sound-of-norway/8851a9d110f41a2cf448/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/9a42ba3b-ca7f-4523-b129-486a4f2389ca/artifacts/vggish/proj_sound-of-norway/8851a9d110f41a2cf448/raw_audioset_feats_299520ms.npy"
"2","257ad6f232655c37fc4e9615d0","birdnet-lite","Western Capercaillie",237,240,0.47356543,"2022-10-24T19:05:33.412Z","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/detections/257ad6f232655c37fc4e/9615d0.mp3","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/detections/257ad6f232655c37fc4e/9615d0-loudnorm.mp3","257ad6f232655c37fc4e","2022-10-24T19:01:36.412Z","proj_sound-of-norway","bugg_RPiID-1000000027dd31af","TOV-E: Stavanger 110204",58.4811381,6.090253,"https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/audio/proj_sound-of-norway/bugg_RPiID-1000000027dd31af/conf_6f40914/2022-10-24T19_01_36.412Z.mp3","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/artifacts/vggish/proj_sound-of-norway/257ad6f232655c37fc4e/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/artifacts/vggish/proj_sound-of-norway/257ad6f232655c37fc4e/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/artifacts/vggish/proj_sound-of-norway/257ad6f232655c37fc4e/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/3f1db578-45c2-4771-acbf-5006200ad947/artifacts/vggish/proj_sound-of-norway/257ad6f232655c37fc4e/raw_audioset_feats_299520ms.npy"
"3","b36457799f13a8f5e4cdf4324b","birdnet-lite","Willow Tit",141,147,0.94349647,"2022-10-24T11:10:11.161Z","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/detections/b36457799f13a8f5e4cd/f4324b.mp3","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/detections/b36457799f13a8f5e4cd/f4324b-loudnorm.mp3","b36457799f13a8f5e4cd","2022-10-24T11:07:50.161Z","proj_sound-of-norway","bugg_RPiID-1000000027dd31af","TOV-E: Stavanger 110204",58.4811381,6.090253,"https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/audio/proj_sound-of-norway/bugg_RPiID-1000000027dd31af/conf_6f40914/2022-10-24T11_07_50.161Z.mp3","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/artifacts/vggish/proj_sound-of-norway/b36457799f13a8f5e4cd/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/artifacts/vggish/proj_sound-of-norway/b36457799f13a8f5e4cd/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/artifacts/vggish/proj_sound-of-norway/b36457799f13a8f5e4cd/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/5bafce08-e55c-4986-8d44-5ff8121462a0/artifacts/vggish/proj_sound-of-norway/b36457799f13a8f5e4cd/raw_audioset_feats_299520ms.npy"
"4","c7cd5f6be141efd01cf228469e","birdnet-lite","European Robin",0,42,0.7395628,"2022-10-21T16:13:46.903Z","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/detections/c7cd5f6be141efd01cf2/28469e.mp3","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/detections/c7cd5f6be141efd01cf2/28469e-loudnorm.mp3","c7cd5f6be141efd01cf2","2022-10-21T16:13:46.903Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T16_13_46.903Z.mp3","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/artifacts/vggish/proj_sound-of-norway/c7cd5f6be141efd01cf2/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/artifacts/vggish/proj_sound-of-norway/c7cd5f6be141efd01cf2/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/artifacts/vggish/proj_sound-of-norway/c7cd5f6be141efd01cf2/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a067b846-a2a3-4b67-b9fb-fcac9b05f1c0/artifacts/vggish/proj_sound-of-norway/c7cd5f6be141efd01cf2/raw_audioset_feats_299520ms.npy"
"5","22653df1df679bdbea8a5cf903","birdnet-lite","European Robin",282,300,0.63018423,"2022-10-21T16:13:26.475Z","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/detections/22653df1df679bdbea8a/5cf903.mp3","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/detections/22653df1df679bdbea8a/5cf903-loudnorm.mp3","22653df1df679bdbea8a","2022-10-21T16:08:44.475Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T16_08_44.475Z.mp3","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/artifacts/vggish/proj_sound-of-norway/22653df1df679bdbea8a/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/artifacts/vggish/proj_sound-of-norway/22653df1df679bdbea8a/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/artifacts/vggish/proj_sound-of-norway/22653df1df679bdbea8a/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/63fcceb8-6445-4fff-90ca-3395d341581c/artifacts/vggish/proj_sound-of-norway/22653df1df679bdbea8a/raw_audioset_feats_299520ms.npy"
"6","b2d7263d9f28e42a2ef51c3ddd","birdnet-lite","Western Capercaillie",282,285,0.706524,"2022-10-21T14:57:50.496Z","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/detections/b2d7263d9f28e42a2ef5/1c3ddd.mp3","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/detections/b2d7263d9f28e42a2ef5/1c3ddd-loudnorm.mp3","b2d7263d9f28e42a2ef5","2022-10-21T14:53:08.496Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T14_53_08.496Z.mp3","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/artifacts/vggish/proj_sound-of-norway/b2d7263d9f28e42a2ef5/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/artifacts/vggish/proj_sound-of-norway/b2d7263d9f28e42a2ef5/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/artifacts/vggish/proj_sound-of-norway/b2d7263d9f28e42a2ef5/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/971148bc-7bd2-42ed-97db-777a138f6aae/artifacts/vggish/proj_sound-of-norway/b2d7263d9f28e42a2ef5/raw_audioset_feats_299520ms.npy"
"7","5e26659291a3b0dc6e364f80c9","birdnet-lite","Long-tailed Tit",21,36,0.93882346,"2022-10-21T14:52:51.988Z","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/detections/5e26659291a3b0dc6e36/4f80c9.mp3","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/detections/5e26659291a3b0dc6e36/4f80c9-loudnorm.mp3","5e26659291a3b0dc6e36","2022-10-21T14:52:30.988Z","proj_sound-of-norway","bugg_RPiID-100000006b720339","TOV-E: Østfold 10618",59.6976029,11.2049245,"https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/audio/proj_sound-of-norway/bugg_RPiID-100000006b720339/conf_6f40914/2022-10-21T14_52_30.988Z.mp3","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/artifacts/vggish/proj_sound-of-norway/5e26659291a3b0dc6e36/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/artifacts/vggish/proj_sound-of-norway/5e26659291a3b0dc6e36/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/artifacts/vggish/proj_sound-of-norway/5e26659291a3b0dc6e36/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/25fb7690-331c-4f89-8d0c-dd3c8c05464b/artifacts/vggish/proj_sound-of-norway/5e26659291a3b0dc6e36/raw_audioset_feats_299520ms.npy"
"8","846768f443eb88c32c7fe6a9a9","birdnet-lite","Eurasian Treecreeper",225,228,0.57573426,"2022-10-21T14:51:51.099Z","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/detections/846768f443eb88c32c7f/e6a9a9.mp3","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/detections/846768f443eb88c32c7f/e6a9a9-loudnorm.mp3","846768f443eb88c32c7f","2022-10-21T14:48:06.099Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T14_48_06.099Z.mp3","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/artifacts/vggish/proj_sound-of-norway/846768f443eb88c32c7f/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/artifacts/vggish/proj_sound-of-norway/846768f443eb88c32c7f/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/artifacts/vggish/proj_sound-of-norway/846768f443eb88c32c7f/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/49edafc9-658e-4939-b3de-b23fd897ac05/artifacts/vggish/proj_sound-of-norway/846768f443eb88c32c7f/raw_audioset_feats_299520ms.npy"
"9","60b91e65fc358aaba636ca7349","birdnet-lite","Eurasian Treecreeper",84,87,0.9046758,"2022-10-21T13:38:55.876Z","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/detections/60b91e65fc358aaba636/ca7349.mp3","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/detections/60b91e65fc358aaba636/ca7349-loudnorm.mp3","60b91e65fc358aaba636","2022-10-21T13:37:31.876Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T13_37_31.876Z.mp3","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/artifacts/vggish/proj_sound-of-norway/60b91e65fc358aaba636/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/artifacts/vggish/proj_sound-of-norway/60b91e65fc358aaba636/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/artifacts/vggish/proj_sound-of-norway/60b91e65fc358aaba636/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/ec579a06-d105-4005-977b-60034b87f26c/artifacts/vggish/proj_sound-of-norway/60b91e65fc358aaba636/raw_audioset_feats_299520ms.npy"
"10","e8f305cf3df510dde14d6a1bd7","birdnet-lite","Eurasian Treecreeper",225,231,0.91428465,"2022-10-21T13:31:12.053Z","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/detections/e8f305cf3df510dde14d/6a1bd7.mp3","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/detections/e8f305cf3df510dde14d/6a1bd7-loudnorm.mp3","e8f305cf3df510dde14d","2022-10-21T13:27:27.053Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T13_27_27.053Z.mp3","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/artifacts/vggish/proj_sound-of-norway/e8f305cf3df510dde14d/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/artifacts/vggish/proj_sound-of-norway/e8f305cf3df510dde14d/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/artifacts/vggish/proj_sound-of-norway/e8f305cf3df510dde14d/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/f5bfa057-46a7-4b9f-9cf8-6220f237e4e0/artifacts/vggish/proj_sound-of-norway/e8f305cf3df510dde14d/raw_audioset_feats_299520ms.npy"
"11","53f8f38c4c275d4568febad73a","birdnet-lite","Eurasian Treecreeper",177,201,0.8736995,"2022-10-21T13:00:09.724Z","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/detections/53f8f38c4c275d4568fe/bad73a.mp3","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/detections/53f8f38c4c275d4568fe/bad73a-loudnorm.mp3","53f8f38c4c275d4568fe","2022-10-21T12:57:12.724Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T12_57_12.724Z.mp3","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/artifacts/vggish/proj_sound-of-norway/53f8f38c4c275d4568fe/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/artifacts/vggish/proj_sound-of-norway/53f8f38c4c275d4568fe/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/artifacts/vggish/proj_sound-of-norway/53f8f38c4c275d4568fe/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/b53645be-2423-4a5b-9575-6fe91f655765/artifacts/vggish/proj_sound-of-norway/53f8f38c4c275d4568fe/raw_audioset_feats_299520ms.npy"
"12","f1caae6c872c090c00834ef08d","birdnet-lite","Marsh Tit",105,114,0.7430711,"2022-10-21T12:28:43.528Z","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/detections/f1caae6c872c090c0083/4ef08d.mp3","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/detections/f1caae6c872c090c0083/4ef08d-loudnorm.mp3","f1caae6c872c090c0083","2022-10-21T12:26:58.528Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T12_26_58.528Z.mp3","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/artifacts/vggish/proj_sound-of-norway/f1caae6c872c090c0083/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/artifacts/vggish/proj_sound-of-norway/f1caae6c872c090c0083/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/artifacts/vggish/proj_sound-of-norway/f1caae6c872c090c0083/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/52c45acd-a3a0-40e4-9202-ffc48140cc57/artifacts/vggish/proj_sound-of-norway/f1caae6c872c090c0083/raw_audioset_feats_299520ms.npy"
"13","6f733de3d858685d64c6a7963b","birdnet-lite","Hooded Crow",51,54,0.58387816,"2022-10-21T11:57:35.137Z","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/a7963b.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/a7963b-loudnorm.mp3","6f733de3d858685d64c6","2022-10-21T11:56:44.137Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T11_56_44.137Z.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_299520ms.npy"
"14","6f733de3d858685d64c639ca86","birdnet-lite","Carrion Crow",219,222,0.46942657,"2022-10-21T12:00:23.137Z","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/39ca86.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/39ca86-loudnorm.mp3","6f733de3d858685d64c6","2022-10-21T11:56:44.137Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T11_56_44.137Z.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_299520ms.npy"
"15","6f733de3d858685d64c658fa46","birdnet-lite","Hooded Crow",222,225,0.7236904,"2022-10-21T12:00:26.137Z","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/58fa46.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/58fa46-loudnorm.mp3","6f733de3d858685d64c6","2022-10-21T11:56:44.137Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T11_56_44.137Z.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_299520ms.npy"
"16","6f733de3d858685d64c6303b3c","birdnet-lite","Carrion Crow",222,225,0.48740643,"2022-10-21T12:00:26.137Z","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/303b3c.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/303b3c-loudnorm.mp3","6f733de3d858685d64c6","2022-10-21T11:56:44.137Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T11_56_44.137Z.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_299520ms.npy"
"17","6f733de3d858685d64c6e9969f","birdnet-lite","Hooded Crow",231,240,0.4824365,"2022-10-21T12:00:35.137Z","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/e9969f.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/detections/6f733de3d858685d64c6/e9969f-loudnorm.mp3","6f733de3d858685d64c6","2022-10-21T11:56:44.137Z","proj_sound-of-norway","bugg_RPiID-1000000022fb515e","TOV-E: Bergen 120718",60.0603424,5.6645948,"https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/audio/proj_sound-of-norway/bugg_RPiID-1000000022fb515e/conf_6f40914/2022-10-21T11_56_44.137Z.mp3","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_960ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_4800ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_59520ms.npy","https://bugg-301712.web.app/download/a6b184a9-a986-4f57-a8bc-a4de26b1356b/artifacts/vggish/proj_sound-of-norway/6f733de3d858685d64c6/raw_audioset_feats_299520ms.npy"
